263
1.00000 0.00000 0.21156 0.00000 0.35085 0.00000 0.00000 0.00000 0.18111 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.15674 0.00000 0.00000 0.38161 0.00000 0.00000 0.00000 0.20177 0.00000 0.25878 0.00000 0.00000 0.00000 0.00000 0.18412 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.20014 0.00000 0.00000 0.00000 0.28730 0.00000 0.00000 0.00000 0.00000 0.17631 0.00000 0.00000 0.00000 0.31323 0.22015 0.18118 0.00000 0.18508 0.24687 0.00000 0.18350 0.27096 0.00000 0.00000 0.16236 0.00000 0.00000 0.00000 0.00000 0.00000 0.16577 0.16917 0.00000 0.00000 0.00000 0.20226 0.31473 0.00000 0.00000 0.00000 0.00000 0.00000 0.26537 0.00000 0.00000 0.32565 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.31650 0.00000 0.18703 0.19046 0.16099 0.00000 0.00000 0.00000 0.00000 0.17145 0.17805 0.28975 0.00000 0.00000 0.15299 0.19096 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.17977 0.00000 0.29937 0.00000 0.00000 0.18349 0.24831 0.21829 0.00000 0.00000 0.32106 0.00000 0.21467 0.00000 0.00000 0.00000 0.18915 0.00000 0.17374 0.00000 0.00000 0.00000 0.00000 0.00000 0.16942 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.16103 0.00000 0.00000 0.00000 0.31479 0.15186 0.00000 0.00000 0.19576 0.19350 0.00000 0.00000 0.25552 0.32443 0.00000 0.17709 0.00000 0.00000 0.40792 0.27936 0.26528 0.18663 0.00000 0.00000 0.19573 0.19265 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.35005 0.00000 0.28624 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.24405 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.16230 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.16878 0.23207 0.00000 0.17742 0.34666 0.00000 0.20276 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.17687 0.00000 0.00000 0.00000 0.16457 0.00000 0.18287 0.00000 0.00000 0.00000 0.21908 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.15703 0.00000
0.00000 1.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.22393 0.00000 0.00000 0.00000 0.16736 0.00000 0.23636 0.00000 0.00000 0.00000 0.00000 0.15156 0.00000 0.00000 0.00000 0.29340 0.00000 0.00000 0.15961 0.00000 0.28300 0.00000 0.00000 0.00000 0.00000 0.22288 0.00000 0.24158 0.34000 0.00000 0.00000 0.00000 0.24582 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.28722 0.19492 0.00000 0.00000 0.00000 0.00000 0.00000 0.16991 0.23732 0.00000 0.00000 0.22999 0.22734 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.42285 0.15333 0.00000 0.00000 0.00000 0.19197 0.00000 0.21965 0.00000 0.33823 0.00000 0.00000 0.15172 0.00000 0.00000 0.00000 0.00000 0.31905 0.15616 0.00000 0.25274 0.00000 0.00000 0.00000 0.00000 0.16578 0.21644 0.00000 0.00000 0.19571 0.00000 0.00000 0.00000 0.00000 0.00000 0.19117 0.00000 0.24961 0.28138 0.00000 0.00000 0.30925 0.00000 0.00000 0.00000 0.00000 0.19330 0.00000 0.00000 0.00000 0.32031 0.00000 0.32095 0.00000 0.20297 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.29040 0.00000 0.17218 0.00000 0.00000 0.00000 0.00000 0.00000 0.25430 0.00000 0.27589 0.00000 0.00000 0.00000 0.00000 0.28057 0.00000 0.00000 0.00000 0.16977 0.20753 0.40677 0.00000 0.15700 0.15626 0.00000 0.00000 0.00000 0.20029 0.18432 0.00000 0.19750 0.00000 0.18008 0.18507 0.00000 0.19937 0.16434 0.00000 0.00000 0.00000 0.27501 0.00000 0.16662 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.24840 0.16823 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.25940 0.00000 0.00000 0.00000 0.00000 0.00000 0.30469 0.00000 0.00000 0.00000 0.00000 0.24485 0.00000 0.21513 0.00000 0.00000 0.00000 0.00000 0.00000 0.20289 0.25875 0.00000 0.00000 0.00000 0.31718 0.00000 0.16626 0.00000 0.00000 0.00000 0.00000 0.22674 0.00000 0.00000 0.00000 0.00000 0.00000 0.18681 0.34545 0.00000 0.00000 0.00000 0.20848 0.00000 0.23298 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.25355 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.20428 0.24500 0.37825 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.21156 0.00000 1.00000 0.00000 0.00000 0.18050 0.00000 0.00000 0.17403 0.15510 0.00000 0.00000 0.16343 0.00000 0.00000 0.00000 0.00000 0.18560 0.00000 0.25736 0.00000 0.38058 0.00000 0.17320 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.21081 0.24313 0.31435 0.00000 0.16268 0.00000 0.00000 0.00000 0.26999 0.21779 0.00000 0.00000 0.23299 0.00000 0.23414 0.00000 0.21653 0.00000 0.21503 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.24091 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.21171 0.00000 0.00000 0.00000 0.33219 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.40733 0.00000 0.00000 0.00000 0.17668 0.00000 0.00000 0.15922 0.00000 0.00000 0.00000 0.24391 0.36218 0.00000 0.00000 0.00000 0.00000 0.18607 0.00000 0.17399 0.15549 0.00000 0.16293 0.00000 0.00000 0.17933 0.17576 0.00000 0.00000 0.18101 0.00000 0.00000 0.00000 0.00000 0.19868 0.00000 0.19850 0.00000 0.00000 0.00000 0.31209 0.00000 0.50899 0.00000 0.16758 0.00000 0.00000 0.25132 0.29859 0.00000 0.00000 0.23348 0.00000 0.00000 0.00000 0.00000 0.19673 0.00000 0.32612 0.00000 0.00000 0.21471 0.00000 0.00000 0.17055 0.00000 0.00000 0.00000 0.00000 0.15693 0.15133 0.00000 0.00000 0.17898 0.19013 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.20370 0.31111 0.00000 0.00000 0.00000 0.00000 0.22131 0.00000 0.00000 0.00000 0.00000 0.00000 0.23331 0.00000 0.00000 0.00000 0.28081 0.00000 0.00000 0.18524 0.00000 0.33346 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.19807 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.24329 0.00000 0.26288 0.00000 0.00000 0.00000 0.00000 0.00000 0.23768 0.35565 0.00000 0.00000 0.00000 0.00000 0.32492 0.00000 0.00000 0.00000 0.00000 0.19863 0.00000 0.00000 0.19379 0.00000 0.00000 0.19688 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.21244 0.31018 0.00000 0.17930 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.20552 0.00000 0.00000 0.00000 0.00000 0.00000 0.16308 0.00000 0.00000 0.00000 0.22319 0.22797 0.21718 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.22745 0.00000 0.15892 0.00000 0.20828 0.00000
0.00000 0.00000 0.00000 1.00000 0.00000 0.00000 0.00000 0.00000 0.15224 0.18001 0.23204 0.00000 0.00000 0.21601 0.00000 0.26974 0.15486 0.00000 0.19378 0.00000 0.17482 0.00000 0.40865 0.00000 0.00000 0.00000 0.00000 0.25501 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.19740 0.00000 0.15780 0.00000 0.00000 0.00000 0.19246 0.00000 0.00000 0.00000 0.00000 0.16157 0.00000 0.19294 0.00000 0.00000 0.00000 0.00000 0.19119 0.15608 0.00000 0.22688 0.00000 0.21559 0.24806 0.00000 0.00000 0.00000 0.27288 0.15980 0.00000 0.19794 0.00000 0.24260 0.00000 0.00000 0.22349 0.00000 0.00000 0.00000 0.29090 0.00000 0.00000 0.15926 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.17461 0.00000 0.00000 0.00000 0.00000 0.00000 0.19797 0.00000 0.00000 0.00000 0.00000 0.00000 0.30351 0.20719 0.15659 0.00000 0.00000 0.18252 0.00000 0.00000 0.25426 0.23713 0.00000 0.28246 0.19353 0.00000 0.00000 0.24572 0.00000 0.00000 0.00000 0.16940 0.00000 0.00000 0.00000 0.16133 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.22888 0.15799 0.00000 0.00000 0.00000 0.00000 0.00000 0.29239 0.00000 0.00000 0.00000 0.39186 0.23923 0.00000 0.00000 0.26152 0.00000 0.00000 0.00000 0.00000 0.20803 0.21940 0.34826 0.00000 0.30275 0.00000 0.00000 0.00000 0.15917 0.18881 0.16884 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.15396 0.00000 0.31823 0.00000 0.00000 0.00000 0.00000 0.18569 0.00000 0.17257 0.32112 0.00000 0.16189 0.00000 0.23718 0.00000 0.00000 0.00000 0.18400 0.17073 0.00000 0.20886 0.00000 0.23308 0.00000 0.00000 0.25333 0.00000 0.00000 0.26720 0.00000 0.16055 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.33141 0.00000 0.00000 0.00000 0.00000 0.21056 0.17748 0.00000 0.00000 0.18817 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.15651 0.00000 0.00000 0.36505 0.00000 0.16636 0.17573 0.00000 0.00000 0.00000 0.29099 0.00000 0.00000 0.00000 0.00000 0.25278 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.30674
0.35085 0.00000 0.00000 0.00000 1.00000 0.00000 0.19054 0.19780 0.40299 0.00000 0.17639 0.28480 0.00000 0.00000 0.00000 0.18084 0.25759 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.17023 0.23139 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.15234 0.00000 0.00000 0.00000 0.16834 0.00000 0.00000 0.24300 0.00000 0.19915 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.17019 0.00000 0.00000 0.23303 0.00000 0.28704 0.00000 0.00000 0.26365 0.15666 0.00000 0.15872 0.22897 0.00000 0.00000 0.00000 0.17363 0.00000 0.00000 0.00000 0.00000 0.26585 0.15607 0.00000 0.19038 0.20534 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.24459 0.00000 0.00000 0.00000 0.16287 0.00000 0.17082 0.00000 0.00000 0.00000 0.00000 0.00000 0.17776 0.00000 0.00000 0.00000 0.00000 0.23313 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.23905 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.17014 0.00000 0.17558 0.00000 0.00000 0.00000 0.23202 0.16409 0.00000 0.00000 0.17140 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.18330 0.00000 0.00000 0.27821 0.00000 0.28402 0.00000 0.00000 0.00000 0.00000 0.00000 0.24778 0.00000 0.00000 0.16154 0.17296 0.00000 0.00000 0.00000 0.21925 0.00000 0.00000 0.00000 0.00000 0.29238 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.20503 0.39517 0.00000 0.17646 0.00000 0.16417 0.29382 0.18461 0.00000 0.00000 0.00000 0.00000 0.00000 0.27243 0.00000 0.00000 0.00000 0.00000 0.00000 0.17876 0.00000 0.38094 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.24876 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.24697 0.00000 0.19127 0.00000 0.00000 0.00000 0.00000 0.16408 0.15118 0.16350 0.00000 0.00000 0.00000 0.18612 0.00000 0.31337 0.00000 0.00000 0.18092 0.00000 0.17266 0.46338 0.15829 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.32367 0.00000 0.00000 0.00000 0.20662 0.27846 0.00000 0.00000 0.00000 0.34280 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.16164 0.00000 0.00000 0.17357 0.33434 0.00000 0.15990 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.18050 0.00000 0.00000 1.00000 0.00000 0.00000 0.00000 0.23377 0.29194 0.00000 0.00000 0.00000 0.00000 0.18309 0.00000 0.00000 0.00000 0.36093 0.39963 0.00000 0.00000 0.17000 0.00000 0.00000 0.22549 0.00000 0.00000 0.00000 0.00000 0.32984 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.18678 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.31956 0.00000 0.20656 0.00000 0.00000 0.00000 0.17931 0.00000 0.23197 0.00000 0.21623 0.00000 0.28239 0.40696 0.00000 0.00000 0.17028 0.28705 0.24922 0.00000 0.00000 0.17730 0.00000 0.00000 0.00000 0.00000 0.00000 0.25441 0.19472 0.25111 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.22392 0.00000 0.00000 0.24839 0.00000 0.30620 0.00000 0.00000 0.00000 0.21453 0.00000 0.00000 0.00000 0.16337 0.00000 0.00000 0.00000 0.00000 0.00000 0.27112 0.00000 0.00000 0.18234 0.00000 0.19281 0.00000 0.00000 0.00000 0.22320 0.00000 0.17276 0.21638 0.00000 0.23983 0.26497 0.00000 0.00000 0.15262 0.16836 0.19844 0.00000 0.15156 0.00000 0.22637 0.00000 0.00000 0.15993 0.00000 0.00000 0.00000 0.00000 0.16560 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.18206 0.00000 0.20190 0.00000 0.20459 0.00000 0.18576 0.26800 0.22810 0.00000 0.27723 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.16967 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.16889 0.00000 0.37947 0.15892 0.00000 0.18993 0.00000 0.22728 0.00000 0.00000 0.29368 0.00000 0.00000 0.00000 0.15192 0.36488 0.27626 0.16031 0.22598 0.00000 0.00000 0.00000 0.00000 0.15255 0.00000 0.00000 0.00000 0.16667 0.00000 0.00000 0.00000 0.00000 0.18618 0.00000 0.00000 0.00000 0.00000 0.27805 0.00000 0.00000 0.00000 0.00000 0.00000 0.22963 0.00000 0.00000 0.00000 0.00000 0.25086 0.00000 0.00000 0.00000 0.00000 0.00000 0.30406 0.15240 0.00000 0.31894 0.00000 0.00000 0.00000 0.17200 0.00000 0.17312 0.00000 0.00000 0.21465 0.00000 0.00000 0.20158 0.00000 0.00000 0.00000 0.15579 0.00000 0.00000 0.22546 0.00000 0.00000 0.19209 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.24344 0.00000 0.22224 0.15922 0.00000
0.00000 0.00000 0.00000 0.00000 0.19054 0.00000 1.00000 0.00000 0.00000 0.21994 0.00000 0.00000 0.00000 0.00000 0.23167 0.34066 0.00000 0.00000 0.15327 0.00000 0.00000 0.25704 0.00000 0.58343 0.00000 0.00000 0.00000 0.00000 0.15703 0.00000 0.25501 0.20352 0.32673 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.30587 0.00000 0.00000 0.00000 0.16147 0.17986 0.00000 0.00000 0.00000 0.00000 0.00000 0.27346 0.00000 0.00000 0.19913 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.15546 0.00000 0.00000 0.00000 0.00000 0.30641 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.21392 0.00000 0.00000 0.20241 0.00000 0.00000 0.00000 0.00000 0.35285 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.19081 0.00000 0.00000 0.28038 0.00000 0.00000 0.15522 0.15866 0.00000 0.22008 0.16089 0.00000 0.00000 0.16444 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.15435 0.00000 0.00000 0.17819 0.00000 0.30176 0.00000 0.00000 0.00000 0.00000 0.16064 0.30488 0.17944 0.00000 0.00000 0.00000 0.00000 0.00000 0.16118 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.20050 0.00000 0.00000 0.17545 0.17664 0.21600 0.17736 0.15165 0.00000 0.23339 0.00000 0.00000 0.00000 0.00000 0.28751 0.00000 0.19197 0.20278 0.17400 0.00000 0.00000 0.15791 0.00000 0.00000 0.17198 0.00000 0.00000 0.17654 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.15360 0.24824 0.00000 0.23286 0.00000 0.34030 0.00000 0.24234 0.19574 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.16560 0.18196 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.22663 0.00000 0.16030 0.15309 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.24475 0.00000 0.00000 0.27131 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.19434 0.00000 0.00000 0.00000 0.22042 0.00000 0.00000 0.15453 0.17580 0.00000 0.00000 0.00000 0.00000 0.00000 0.18688 0.00000 0.00000 0.00000
0.00000 0.00000 0.00000 0.00000 0.19780 0.00000 0.00000 1.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.16797 0.00000 0.00000 0.22138 0.17358 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.24564 0.00000 0.00000 0.00000 0.20475 0.00000 0.00000 0.17940 0.22672 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.16683 0.00000 0.00000 0.18775 0.28337 0.00000 0.15852 0.00000 0.29535 0.00000 0.00000 0.00000 0.15260 0.22025 0.18312 0.00000 0.22188 0.00000 0.00000 0.00000 0.00000 0.00000 0.24861 0.00000 0.00000 0.00000 0.19423 0.00000 0.00000 0.00000 0.00000 0.00000 0.27628 0.00000 0.00000 0.00000 0.20735 0.21943 0.16616 0.19103 0.00000 0.27261 0.00000 0.00000 0.00000 0.00000 0.00000 0.32462 0.20406 0.00000 0.00000 0.16775 0.00000 0.00000 0.32980 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.21711 0.00000 0.00000 0.00000 0.00000 0.33108 0.00000 0.00000 0.25841 0.15423 0.00000 0.00000 0.00000 0.27765 0.19424 0.00000 0.18029 0.00000 0.00000 0.00000 0.00000 0.15357 0.00000 0.00000 0.00000 0.24013 0.00000 0.00000 0.00000 0.00000 0.21199 0.17383 0.00000 0.00000 0.22571 0.00000 0.28149 0.16874 0.00000 0.32648 0.00000 0.20472 0.00000 0.29526 0.00000 0.21352 0.00000 0.23763 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.16700 0.29073 0.00000 0.26388 0.28325 0.00000 0.00000 0.24797 0.00000 0.00000 0.23748 0.00000 0.00000 0.28022 0.00000 0.22422 0.00000 0.00000 0.27730 0.16899 0.00000 0.00000 0.32497 0.00000 0.24478 0.00000 0.00000 0.16226 0.00000 0.18699 0.00000 0.18511 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.22807 0.17320 0.15216 0.28759 0.00000 0.15583 0.00000 0.00000 0.00000 0.00000 0.00000 0.15244 0.00000 0.00000 0.00000 0.24943 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.16727 0.16590 0.00000 0.00000 0.00000 0.00000 0.20464 0.00000 0.00000 0.30793 0.00000 0.00000 0.00000 0.00000 0.00000 0.16080 0.00000 0.16855 0.00000 0.00000 0.32905 0.00000 0.17147 0.00000 0.00000 0.00000 0.00000 0.16872 0.00000 0.00000 0.22652 0.23845 0.00000 0.00000 0.00000 0.00000
0.18111 0.00000 0.17403 0.15224 0.40299 0.00000 0.00000 0.00000 1.00000 0.25013 0.17478 0.00000 0.00000 0.00000 0.23593 0.19097 0.00000 0.25559 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.28463 0.00000 0.00000 0.00000 0.00000 0.21095 0.00000 0.00000 0.15100 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.17023 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.28145 0.00000 0.22663 0.00000 0.22885 0.00000 0.00000 0.00000 0.00000 0.24311 0.00000 0.00000 0.17381 0.18665 0.00000 0.00000 0.00000 0.29070 0.00000 0.23818 0.00000 0.28306 0.00000 0.00000 0.27063 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.17675 0.00000 0.00000 0.00000 0.00000 0.00000 0.20112 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.25412 0.00000 0.17524 0.00000 0.20763 0.00000 0.00000 0.00000 0.23561 0.00000 0.31096 0.00000 0.00000 0.15558 0.00000 0.16970 0.00000 0.00000 0.19006 0.00000 0.00000 0.20945 0.00000 0.00000 0.00000 0.00000 0.15421 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.17526 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.23280 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.24837 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.15473 0.00000 0.24919 0.00000 0.00000 0.00000 0.21907 0.24125 0.21464 0.00000 0.00000 0.00000 0.18822 0.00000 0.15468 0.00000 0.00000 0.00000 0.18467 0.00000 0.00000 0.19670 0.21598 0.00000 0.24488 0.00000 0.20744 0.22967 0.18777 0.00000 0.00000 0.00000 0.00000 0.00000 0.21931 0.15779 0.45354 0.00000 0.00000 0.00000 0.00000 0.00000 0.17736 0.00000 0.23023 0.16934 0.00000 0.00000 0.21039 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.29547 0.00000 0.00000 0.17533 0.35945 0.18543 0.00000 0.00000 0.28429 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.17780 0.00000 0.00000 0.00000 0.25270 0.00000 0.30113 0.00000 0.29612 0.00000 0.15253 0.00000 0.00000 0.00000 0.15653 0.00000 0.19972 0.00000 0.00000 0.00000 0.18376 0.00000 0.26175 0.00000 0.22574 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 0.00000 0.15510 0.18001 0.00000 0.23377 0.21994 0.00000 0.25013 1.00000 0.16323 0.00000 0.00000 0.00000 0.00000 0.22411 0.00000 0.15905 0.00000 0.00000 0.00000 0.00000 0.00000 0.27479 0.16987 0.16188 0.00000 0.00000 0.17007 0.00000 0.22784 0.17524 0.00000 0.00000 0.15415 0.19174 0.18870 0.26291 0.00000 0.15590 0.24237 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.16575 0.00000 0.00000 0.00000 0.17225 0.00000 0.00000 0.00000 0.00000 0.00000 0.24957 0.00000 0.20549 0.00000 0.00000 0.00000 0.00000 0.21364 0.00000 0.00000 0.16338 0.00000 0.00000 0.00000 0.21112 0.19329 0.19659 0.00000 0.00000 0.00000 0.22486 0.16363 0.23855 0.00000 0.28557 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.24909 0.19136 0.18058 0.00000 0.17076 0.00000 0.00000 0.16488 0.00000 0.22948 0.17308 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.23242 0.00000 0.36319 0.15574 0.00000 0.00000 0.00000 0.00000 0.15201 0.15456 0.00000 0.00000 0.00000 0.20866 0.00000 0.00000 0.00000 0.21315 0.00000 0.00000 0.00000 0.00000 0.00000 0.20942 0.00000 0.00000 0.00000 0.22187 0.34077 0.28444 0.17512 0.20272 0.24564 0.00000 0.15543 0.00000 0.00000 0.00000 0.16816 0.22015 0.00000 0.00000 0.18612 0.23112 0.00000 0.19875 0.00000 0.35300 0.20712 0.00000 0.00000 0.00000 0.00000 0.20346 0.00000 0.00000 0.28876 0.21434 0.20472 0.35851 0.00000 0.00000 0.00000 0.00000 0.00000 0.26802 0.00000 0.00000 0.00000 0.00000 0.25447 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.15967 0.17505 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.21215 0.00000 0.18737 0.00000 0.19509 0.00000 0.25649 0.00000 0.00000 0.27763 0.00000 0.16772 0.27043 0.00000 0.22138 0.20912 0.15537 0.28801 0.00000 0.00000 0.00000 0.00000 0.18370 0.00000 0.00000 0.00000 0.17462 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.25835 0.00000 0.17378 0.22129 0.21708 0.00000 0.00000 0.16877 0.00000 0.00000 0.17465
